doi	solvent	PhNH2	BnOH	alc2aniline_ratio	base	base_amount	catalyst	metal	ligand	atmosphere	cat_load	temp	time	yield	TON	comment	success	atm_type	year	base_amine_ratio	base_alcohol_ratio
10.3184/174751917x14931195075562	DCM	0.5	0.6	1.2	KOH	0.6	(C6H5benzothiazole)2Ir+P(nBu)3(OTf)-	Ir	no	Ar	1.0	40.0	18.0	47.0	47.0	0	False	inert	2017	1.2	1.0
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	tBuOK	3.6	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.02	120.0	20.0	26.0	1300.0	3	False	inert	2019	0.7003891050583658	0.7072691552062869
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	P(2-Fu)3 (0,4 mol%), 4A MS	Ar	0.4	100.0	24.0	98.0	245.0	0	True	inert	2017	0.5	0.4166666666666666
10.1016/j.tet.2017.03.001	neat	5.3	6.4	1.207547169811321	LiOH	2.7	Pd2((AcO)pirazoleAr3)2	Pd	P(2-Fu)3 (0,4 mol%), 4A MS	Ar	0.4	100.0	24.0	98.0	245.0	0	True	inert	2017	0.5094339622641509	0.421875
10.1016/j.catcom.2017.03.007	PhMe	1.0	1.0	1.0	tBuOK	1.0	[Ru(COD)Cl2]n	Ru	imidazole(CH2)2N(CH2PPh2)2	N2	0.1	100.0	48.0	96.0	960.0	0	True	inert	2017	1.0	1.0
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	tBuOK	3.6	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.05	120.0	20.0	46.0	920.0	5	False	inert	2019	0.7003891050583658	0.7072691552062869
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	P(2-Fu)3 (0,2 mol%), 4A MS	Ar	0.4	100.0	24.0	91.0	227.5	0	True	inert	2017	0.5	0.4166666666666666
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	P(2-Fu)3 (0,1 mol%), 4A MS	Ar	0.4	100.0	24.0	81.0	202.5	0	True	inert	2017	0.5	0.4166666666666666
10.1002/cctc.201801525	PhMe	1.0	1.3	1.3	KOH	0.5	Ru/N-C (N-dopped carbon)	Ru	0	N2	0.1	130.0	24.0	88.0	880.0	0	True	inert	2018	0.5	0.3846153846153846
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	Na	3.6	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.02	100.0	20.0	16.0	800.0	17	False	inert	2019	0.7003891050583658	0.7072691552062869
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	tBuOK	5.1	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.02	120.0	20.0	16.0	800.0	4	False	inert	2019	0.9922178988326849	1.0019646365422397
10.1016/j.catcom.2017.03.007	PhMe	1.0	1.0	1.0	tBuOK	1.0	[Ru(COD)Cl2]n	Ru	imidazole(CH2)2N(CH2PPh2)2	N2	0.1	100.0	24.0	75.33	753.3	0	True	inert	2017	1.0	1.0
10.3184/174751917x14931195075562	DCM	0.5	0.6	1.2	tBuOK	0.6	(C6H5benzothiazole)2Ir+P(nBu)3(OTf)-	Ir	no	Ar	1.0	40.0	18.0	42.0	42.0	0	False	inert	2017	1.2	1.0
10.3184/174751917x14931195075562	DCM	0.5	0.6	1.2	Na2CO3	0.6	(C6H5benzothiazole)2Ir+P(nBu)3(OTf)-	Ir	no	Ar	1.0	40.0	18.0	37.0	37.0	0	False	inert	2017	1.2	1.0
10.1002/aoc.4277	PhMe	1.0	2.0	2.0	tBuOK	1.0	[Ru(COD)Cl2]n	Ru	(Me)imidazole(CH2)4Cl (1 mol%)	Ar	0.1	100.0	24.0	75.3	752.9999999999999	0	True	inert	2018	1.0	0.5
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	tBuOK	2.545	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.02	140.0	20.0	15.0	750.0	0	False	inert	2019	0.495136186770428	0.5
10.3184/174751917x14931195075562	DCM	0.5	0.6	1.2	Na2CO3	0.6	(C6H5benzothiazole)2Ir+PPh3(OTf)-	Ir	no	Ar	1.0	40.0	18.0	23.0	23.0	0	False	inert	2017	1.2	1.0
10.3184/174751917x14931195075562	DCM	0.5	0.6	1.2	Na2CO3	0.6	IrCl3	Ir	no	Ar	1.0	40.0	18.0	0.0	0.0	0	False	inert	2017	1.2	1.0
10.1039/c7dt04326k	PhMe	1.0	1.0	1.0	no base	0.0	Cp*IrN=CH(anthracene)Cl	Ir	no	N2	0.3	50.0	4.0	15.0	50.0	0	False	inert	2018	0.0	0.0
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	PtSn/Al2O3 1:3	Pt	no	N2	0.25	110.0	24.0	67.0	268.0	0	True	inert	2011	0.0	0.0
10.1039/c3cc42669f	diglyme	0.5	0.55	1.1	tBuOK	0.25	IrNHC	Ir	no	Ar	0.5	50.0	24.0	97.0	194.0	0	True	inert	2013	0.5	0.4545454545454545
10.1016/j.poly.2021.115289	PhMe	0.5	0.5	1.0	tBuOK	0.375	IrNHC	Ir	0	Ar	0.5	50.0	12.0	96.0	192.0	0	True	inert	2021	0.75	0.75
10.1039/c3cc42669f	neat	1.0	1.1	1.1	tBuOK	0.5	IrNHC	Ir	no	Ar	0.5	50.0	24.0	95.0	190.0	0	True	inert	2013	0.5	0.4545454545454545
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	Na	3.6	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.1	120.0	20.0	73.0	730.0	18	True	inert	2019	0.7003891050583658	0.7072691552062869
10.1002/chem.201201845	PhMe	1.0	1.0	1.0	no base	0.0	IrNHC	Ir	no	Ar	2.0	50.0	48.0	99.0	49.5	0	True	inert	2012	0.0	0.0
10.1016/j.catcom.2015.10.028	neat	1.0	1.6	1.6	tBuOK	1.0	CymeneRuCl2	Ru	NHC ligand (1 mol%)	no data	0.125	120.0	24.0	90.16	721.28	0	True	no_data	2015	1.0	0.625
10.1021/acs.organomet.8b00908	PhMe	1.0	1.0	1.0	no base	0.0	Cp*-S-Rh-N-anthracene-Cl	Rh	no	N2	0.5	25.0	4.0	0.0	0.0	0	False	inert	2019	0.0	0.0
10.1021/acscatal.8b02530	THF	1.0	1.4	1.4	tBuOK	1.0	Mn-PNP-pincer	Mn	no	Ar	5.0	50.0	18.0	76.0	15.2	0	True	inert	2018	1.0	0.7142857142857143
10.1021/acs.organomet.8b00908	PhMe	1.0	1.0	1.0	no base	0.0	Cp*-S-Rh-N-anthracene-Cl	Rh	no	N2	0.5	50.0	4.0	24.0	48.0	0	False	inert	2019	0.0	0.0
10.1002/chem.201201845	PhMe	1.0	1.0	1.0	no base	0.0	IrNHC	Ir	no	Ar	2.0	60.0	24.0	95.0	47.5	0	True	inert	2012	0.0	0.0
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	P(2-Fu)3 (0,6 mol%), 4A MS	Ar	0.4	100.0	24.0	64.0	160.0	0	False	inert	2017	0.5	0.4166666666666666
10.3184/174751917x14931195075562	THF	0.5	0.6	1.2	Cs2CO3	0.6	(C6H5benzothiazole)2Ir+P(nBu)3(OTf)-	Ir	no	Ar	1.0	66.0	18.0	76.0	76.0	0	True	inert	2017	1.2	1.0
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	P(2-Fu)3 (0,4 mol%)	Ar	0.4	100.0	24.0	56.0	140.0	0	False	inert	2017	0.5	0.4166666666666666
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	PdCl2	Pd	P(2-Fu)3 (0,4 mol%), 4A MS	Ar	0.4	100.0	24.0	46.0	115.0	0	False	inert	2017	0.5	0.4166666666666666
10.1021/cs400799n	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	XantPhos(tBu)(1 mol%)	Ar	1.0	100.0	24.0	99.0	99.0	0	True	inert	2013	0.2	0.0666666666666666
10.1039/c5ra07225e	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	Xantphos(tBu) (1mol%)	Ar	1.0	100.0	24.0	99.0	99.0	0	True	inert	2015	0.2	0.0666666666666666
10.1002/chem.201402952	diglyme	2.0	2.2	1.1	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.0	70.0	24.0	2.0	inf	0	False	inert	2014	0.9	0.8181818181818181
10.1016/j.catcom.2015.10.028	neat	1.0	1.6	1.6	tBuOK	1.0	CymeneRuCl2	Ru	NHC ligand (1 mol%)	no data	0.125	120.0	15.0	76.5	612.0	0	True	no_data	2015	1.0	0.625
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	NaOH	3.6	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.02	120.0	20.0	12.0	600.0	24	False	inert	2019	0.7003891050583658	0.7072691552062869
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	tBuOK	0.1375	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.2	125.0	16.0	100.0	500.0	0	True	inert	2017	0.25	0.1909722222222222
10.1039/c5ra07225e	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	BuNiXantphos (1mol%)	Ar	1.0	100.0	24.0	99.0	99.0	0	True	inert	2015	0.2	0.0666666666666666
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	tBuOK	0.55	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.2	110.0	12.0	95.06	475.3	0	True	inert	2017	1.0	0.763888888888889
10.1002/cctc.201801525	PhMe	1.0	1.3	1.3	KOH	0.5	Ru/N-C (N-dopped carbon)	Ru	0	N2	0.2	110.0	24.0	95.0	475.0	0	True	inert	2018	0.5	0.3846153846153846
10.1002/cctc.201801525	PhMe	1.0	1.3	1.3	KOH	0.5	Ru/N-C (N-dopped carbon)	Ru	0	N2	0.2	130.0	24.0	95.0	475.0	0	True	inert	2018	0.5	0.3846153846153846
10.1002/chem.201402952	diglyme	2.0	2.2	1.1	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.025	70.0	24.0	46.0	1840.0	0	False	inert	2014	0.9	0.8181818181818181
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	Na	5.1	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.1	120.0	20.0	47.0	470.0	19	False	inert	2019	0.9922178988326849	1.0019646365422397
10.1002/chem.201001871	diglyme	1.0	1.1	1.1	tBuOK	1.1	Ir*PNP complex	Ir	no	Ar	0.05	70.0	24.0	65.0	1300.0	0	False	inert	2010	1.1	1.0
10.1021/cs400799n	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	dppf(tBu)(1 mol%)	Ar	1.0	100.0	24.0	98.0	98.0	0	True	inert	2013	0.2	0.0666666666666666
10.1002/chem.201402952	diglyme	2.0	2.2	1.1	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.05	70.0	24.0	63.0	1260.0	0	False	inert	2014	0.9	0.8181818181818181
10.1021/cs400799n	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	dppe(1 mol%)	Ar	1.0	100.0	24.0	96.0	96.0	0	True	inert	2013	0.2	0.0666666666666666
10.1016/j.tet.2016.11.029	neat	10.0	10.0	1.0	no base	0.0	Pt-Sn/g-Al2O3 (0,05 mol% Pt)	Pt	no	N2	0.05	145.0	8.0	95.0	1900.0	0	True	inert	2016	0.0	0.0
10.1021/cs400799n	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	dppe(1 mol%)	Ar	1.0	100.0	24.0	96.0	96.0	0	True	inert	2013	0.2	0.0666666666666666
10.1002/chem.201001871	diglyme	1.0	1.1	1.1	tBuOK	1.1	Ir*PNP complex	Ir	no	Ar	0.1	70.0	24.0	92.0	920.0	0	True	inert	2010	1.1	1.0
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	PtSn/Al2O3 1:3	Pt	no	N2	0.1	145.0	8.0	65.0	650.0	0	False	inert	2011	0.0	0.0
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	tBuOK	0.1375	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.2	110.0	16.0	92.15	460.75	0	True	inert	2017	0.25	0.1909722222222222
10.1002/chem.201101725	p-xylene	1.0	1.1	1.1	no base	0.0	PtSn/Al2O3 1:3	Pt	no	N2	0.25	145.0	8.0	98.0	392.0	0	True	inert	2011	0.0	0.0
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	PtSn/Al2O3 1:3	Pt	no	N2	0.25	145.0	8.0	97.0	388.0	0	True	inert	2011	0.0	0.0
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	PtSn/Al2O3 1:2	Pt	no	N2	0.25	145.0	8.0	94.0	376.0	0	True	inert	2011	0.0	0.0
10.1016/j.poly.2014.12.015	PhMe	2.0	2.0	1.0	no base	0.0	Copper(I) complex	Cu	no	Air?	1.0	120.0	12.0	0.0	0.0	0	False	oxygen	2015	0.0	0.0
10.1002/chem.201402952	diglyme	2.0	2.2	1.1	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	75.0	750.0	0	True	inert	2014	0.9	0.8181818181818181
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	tBuOK	0.825	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.2	110.0	12.0	90.0	450.0	0	True	inert	2017	1.4999999999999998	1.1458333333333333
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	tBuOK	3.6	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.1	120.0	20.0	45.0	450.0	6	False	inert	2019	0.7003891050583658	0.7072691552062869
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	PtSn/Al2O3 1:5	Pt	no	N2	0.25	145.0	8.0	94.0	376.0	0	True	inert	2011	0.0	0.0
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	KOH	3.6	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.02	120.0	20.0	9.0	450.0	9	False	inert	2019	0.7003891050583658	0.7072691552062869
10.1002/chem.201402952	diglyme	2.0	2.2	1.1	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	75.0	750.0	0	True	inert	2014	0.9	0.8181818181818181
10.1002/chem.201402952	diglyme	2.0	2.4	1.2	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	72.0	720.0	0	True	inert	2014	0.9	0.75
10.1002/chem.201402952	diglyme	2.0	2.4	1.2	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	72.0	720.0	0	True	inert	2014	0.9	0.75
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	PtSn/Al2O3 1:7	Pt	no	N2	0.25	145.0	8.0	93.0	372.0	0	True	inert	2011	0.0	0.0
10.1021/om300692a	PhMe	2.0	2.0	1.0	KOH	1.0	RuNHC	Ru	no	Ar	0.15	100.0	72.0	65.0	433.33333333333337	0	False	inert	2012	0.5	0.5
10.1021/om300692a	PhMe	2.0	2.0	1.0	KOH	1.0	RuNHC	Ru	no	Ar	0.15	100.0	72.0	62.0	413.33333333333337	0	False	inert	2012	0.5	0.5
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	tBuOK	0.275	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.2	110.0	12.0	80.0	400.0	0	True	inert	2017	0.5	0.3819444444444445
10.1039/d1ob00362c	PhMe	1.0	1.0	1.0	tBuOK	0.75	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	98.0	392.0	0	True	inert	2021	0.75	0.75
10.1002/adsc.201701117	dioxane	0.55	0.66	1.2	tBuOK	0.1375	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.2	110.0	16.0	78.32	391.6	0	True	inert	2017	0.25	0.2083333333333333
10.1002/chem.201402952	diglyme	2.0	2.0	1.0	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	70.0	700.0	0	True	inert	2014	0.9	0.9
10.1039/c9cc02989c	PhMe	0.5	0.5	1.0	NaOH	0.5	Mn(CO)3(NHC)2	Mn	no	N2	1.5	50.0	24.0	10.0	6.666666666666667	0	False	inert	2019	1.0	1.0
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	PtSn/Al2O3 1:9	Pt	no	N2	0.25	145.0	8.0	91.0	364.0	0	True	inert	2011	0.0	0.0
10.1002/chem.201402952	diglyme	2.0	2.4	1.2	tBuOK	1.4	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	68.0	680.0	0	True	inert	2014	0.7	0.5833333333333334
10.1039/d1ob00362c	neat	1.0	1.0	1.0	tBuOK	0.75	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	97.0	388.0	0	True	inert	2021	0.75	0.75
10.1002/adsc.201701117	dioxane	0.55	0.83	1.5090909090909088	tBuOK	0.1375	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.2	110.0	16.0	76.36	381.8	0	True	inert	2017	0.25	0.1656626506024096
10.1002/chem.201402952	diglyme	2.0	2.4	1.2	tBuOK	2.0	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	66.0	660.0	0	True	inert	2014	1.0	0.8333333333333334
10.1021/cs400799n	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	XantPhos(tBu)(1 mol%)	Ar	1.0	100.0	24.0	96.0	96.0	0	True	inert	2013	0.2	0.0666666666666666
10.1039/c5ra07225e	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	dppe(1 mol%)	Ar	1.0	100.0	24.0	96.0	96.0	0	True	inert	2015	0.2	0.0666666666666666
10.1002/chem.201402952	diglyme	2.0	2.4	1.2	tBuOK	2.2	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	63.0	630.0	0	False	inert	2014	1.1	0.9166666666666669
10.1016/j.jorganchem.2014.01.007	PhMe	0.55	0.5	0.9090909090909092	tBuOK	0.5	[Ru(p-cymene)Cl2] / L	Ru	L = benzimidazoleC6H3Cl3	Ar	0.25	150.0	15.0	95.0	380.0	0	True	inert	2014	0.9090909090909092	1.0
10.1021/cs400799n	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	DPEPhos(Cy) (1mol%)	Ar	1.0	100.0	24.0	95.0	95.0	0	True	inert	2013	0.2	0.0666666666666666
10.1039/c5ra07225e	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	dpePhos(Cy) (1mol%)	Ar	1.0	100.0	24.0	95.0	95.0	0	True	inert	2015	0.2	0.0666666666666666
10.1021/cs300756f	neat	0.05	49.7	994.0	no base	0.0	Au0,3/TiO2	Au	hv (lambda>300 nm)	N2	3.0	25.0	6.0	0.0	0.0	irradiation	False	inert	2013	0.0	0.0
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	tBuOK	0.1375	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.2	110.0	12.0	74.8	374.0	0	True	inert	2017	0.25	0.1909722222222222
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	PtSn/Al2O3 1:1	Pt	no	N2	0.25	145.0	8.0	80.0	320.0	0	True	inert	2011	0.0	0.0
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2(dba)3	Pd	P(2-Fu)3 (0,4 mol%), 4A MS	Ar	0.4	100.0	24.0	37.0	92.5	0	False	inert	2017	0.5	0.4166666666666666
10.1002/chem.201402952	diglyme	2.0	2.4	1.2	tBuOK	2.4	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	58.0	580.0	0	False	inert	2014	1.2	1.0
10.1002/chem.201402952	diglyme	2.0	2.8	1.4	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	50.0	500.0	0	False	inert	2014	0.9	0.6428571428571429
10.1039/c5ra07225e	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	dppf(tBu) (1mol%)	Ar	1.0	100.0	24.0	89.0	89.0	0	True	inert	2015	0.2	0.0666666666666666
10.1039/c5ra07225e	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	NiXantphos (1mol%)	Ar	1.0	100.0	24.0	86.0	86.0	0	True	inert	2015	0.2	0.0666666666666666
10.1039/c5ra07225e	neat	2.0	6.0	3.0	LiOH	0.4	Pd(Oac)2	Pd	BuNiXantphos (1mol%)	Ar	1.0	100.0	24.0	83.0	83.0	0	True	inert	2015	0.2	0.0666666666666666
10.1002/chem.201001871	diglyme	1.0	1.1	1.1	tBuOK	1.1	Ir*PNP complex	Ir	no	Ar	0.2	70.0	24.0	99.0	495.0	0	True	inert	2010	1.1	1.0
10.1002/chem.201402952	diglyme	2.0	3.2	1.6	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	47.0	470.0	0	False	inert	2014	0.9	0.5625
10.1039/d1ob00362c	PhMe	1.0	1.0	1.0	tBuOK	0.75	RuPNHC	Ru	no	Ar	0.25	110.0	2.0	91.0	364.0	0	True	inert	2021	0.75	0.75
10.1002/ejoc.201700486	PhMe	0.1	0.11	1.1	KOH	0.02	[RuPy(benzimidazole)2(PPh3)2Cl]+Cl-	Ru	no	no data	0.1	140.0	12.0	36.0	360.0	0	False	no_data	2017	0.1999999999999999	0.1818181818181818
10.1002/ejoc.201901310	neat	5.14	5.09	0.990272373540856	tBuOK	1.2725	tBu2NNN)Ru(Cl2)(PPh3)	Ru	no	Ar	0.02	140.0	20.0	7.0	350.0	0	False	inert	2019	0.247568093385214	0.25
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	tBuOK	0.1375	Ru(1,10-phenanthroline)Py(PPh3)2(Cl)	Ru	no	Ar	0.2	110.0	12.0	66.75	333.75	0	True	inert	2017	0.25	0.1909722222222222
10.1002/adsc.201701117	dioxane	0.55	0.72	1.3090909090909089	tBuOK	0.1375	Ru(1,10-phenanthroline)Py(PPh3)2(PF6)	Ru	no	Ar	0.1	110.0	60.0	32.48	324.79999999999995	0	False	inert	2017	0.25	0.1909722222222222
10.1002/cctc.201801525	dioxane	1.0	1.3	1.3	KOH	0.5	Ru/N-C (N-dopped carbon)	Ru	0	N2	0.3	130.0	24.0	97.0	323.33333333333337	0	True	inert	2018	0.5	0.3846153846153846
10.1002/cctc.201801525	PhMe	1.0	1.3	1.3	CsOH	0.5	Ru/N-C (N-dopped carbon)	Ru	0	N2	0.3	130.0	24.0	97.0	323.33333333333337	0	True	inert	2018	0.5	0.3846153846153846
10.1021/acs.inorgchem.7b02586	PhMe	0.5	0.55	1.1	tBuOK	0.55	Rh(I)(COD)(NHC)triazoleC6H5/CB	Rh	no	Air	0.05	100.0	24.0	49.0	980.0	0	False	oxygen	2017	1.1	1.0
10.1021/cs400799n	neat	2.0	6.0	3.0	LiOH	0.4	PdCl2	Pd	dppb	Ar	1.0	100.0	24.0	82.0	82.0	0	True	inert	2013	0.2	0.0666666666666666
10.1002/chem.201402952	diglyme	2.0	2.2	1.1	tBuOK	1.8	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.2	70.0	24.0	86.0	430.0	0	True	inert	2014	0.9	0.8181818181818181
10.1002/chem.201101725	p-xylene	1.0	1.0	1.0	no base	0.0	PtSn/TiO2 1:3	Pt	no	N2	0.25	145.0	8.0	55.0	220.0	0	False	inert	2011	0.0	0.0
10.1002/cctc.201801525	PhMe	1.0	1.3	1.3	KOH	0.5	Ru/N-C (N-dopped carbon)	Ru	0	N2	0.3	130.0	24.0	96.0	320.0	0	True	inert	2018	0.5	0.3846153846153846
10.1002/chem.200802318	diglyme	1.0	1.1	1.1	tBuOK	1.1	[Ir(cod)Cl]2	Ir	PNP ligand	Ar	0.1	70.0	24.0	38.0	380.0	0	False	inert	2009	1.1	1.0
10.1021/om300692a	PhMe	2.0	2.0	1.0	KOH	1.0	RuNHC	Ru	no	Ar	0.25	100.0	72.0	79.0	316.0	0	True	inert	2012	0.5	0.5
10.1002/chem.201402952	PhMe	2.0	2.4	1.2	tBuONa	2.4	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	36.0	360.0	0	False	inert	2014	1.2	1.0
10.1002/chem.201001871	diglyme	1.0	1.1	1.1	tBuOK	1.1	Ir*PNP complex	Ir	no	Ar	0.3	70.0	24.0	99.0	330.0	0	True	inert	2010	1.1	1.0
10.1002/chem.201402952	diglyme	2.0	2.4	1.2	tBuOK	1.0	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	28.0	280.0	0	False	inert	2014	0.5	0.4166666666666667
10.1021/acs.inorgchem.7b02586	PhMe	0.5	0.55	1.1	tBuOK	0.55	Rh(I)(COD)(NHC)triazoleC6H5	Rh	no	N2	0.1	100.0	6.0	55.0	550.0	0	False	inert	2017	1.1	1.0
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PPh3 (0,4 mol%), 4A MS	Ar	0.4	100.0	24.0	26.0	65.0	0	False	inert	2017	0.5	0.4166666666666666
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd(OAc)2	Pd	P(2-Fu)3 (0,4 mol%), 4A MS	Ar	0.4	100.0	24.0	26.0	65.0	0	False	inert	2017	0.5	0.4166666666666666
10.1002/cctc.201801525	PhMe	1.0	1.3	1.3	KOH	0.5	Ru/С	Ru	0	N2	0.3	130.0	24.0	94.0	313.33333333333337	0	True	inert	2018	0.5	0.3846153846153846
10.1002/chem.201402952	DME	2.0	2.4	1.2	tBuONa	2.4	(Ir(cod)Ome)2	Ir	PN ligand	Ar	0.1	70.0	24.0	26.0	260.0	0	False	inert	2014	1.2	1.0
10.1002/chem.201001871	diglyme	1.0	1.1	1.1	tBuOK	1.1	Ir*PNP complex	Ir	no	Ar	0.4	70.0	24.0	99.0	247.5	0	True	inert	2010	1.1	1.0
10.1021/om300692a	PhMe	2.0	2.0	1.0	KOH	1.0	RuNHC	Ru	no	Ar	0.15	100.0	72.0	46.0	306.6666666666667	0	False	inert	2012	0.5	0.5
10.1016/j.tet.2014.10.007	dioxane	1.0	1.2	1.2	tBuOK	1.0	Ph3PAuCl	Au	AgOTf (5 mol%)	Ar	5.0	60.0	48.0	0.0	0.0	0	False	inert	2014	1.0	0.8333333333333334
10.1021/om300692a	PhMe	2.0	2.0	1.0	KOH	1.0	RuNHC	Ru	no	Ar	0.15	100.0	72.0	45.0	300.0	0	False	inert	2012	0.5	0.5
10.1016/j.tet.2017.03.001	neat	3.0	3.6	1.2	LiOH	1.5	Pd2((AcO)pirazoleAr3)2	Pd	PBnPh2 (0,4 mol%), 4A MS	Ar	0.4	100.0	24.0	24.0	60.0	0	False	inert	2017	0.5	0.4166666666666666
